customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_bin,tenure_bin,PaperlessBilling_bin,OnlineSecurity_bin,TechSupport_bin,pred_churn_prob,pred_churn_class
2038-YSEZE,Female,0,0,0,29,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,67.45,1801.1,No,0,"(24.0, 36.0]",0,1,1,0.09757363538525478,0
0827-ITJPH,Male,0,0,0,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.55,689.0,No,0,"(24.0, 36.0]",1,0,0,0.014899730233283932,0
8799-OXZMD,Female,0,0,0,28,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,29.75,790.7,No,0,"(24.0, 36.0]",1,0,0,0.20002834460975427,0
1925-TIBLE,Female,0,1,0,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.5,582.5,Yes,1,"(-0.001, 12.0]",1,0,0,0.7148561928337976,1
1705-GUHPV,Female,0,0,0,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.2,1618.2,No,0,"(60.0, 72.0]",0,0,0,0.0027379814869985,0
4779-ZGICK,Male,0,1,1,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.55,1173.35,No,0,"(36.0, 48.0]",0,0,0,0.004772123471147523,0
0048-PIHNL,Female,0,1,0,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.45,900.9,No,0,"(48.0, 60.0]",0,0,0,0.010739756566927963,0
0818-OCPZO,Male,1,0,0,27,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.45,2122.05,Yes,1,"(24.0, 36.0]",1,0,0,0.6117499937644031,1
3967-KXAPS,Male,0,1,0,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),92.3,6719.9,No,0,"(60.0, 72.0]",0,1,1,0.011286323502122341,0
1447-GIQMR,Male,0,1,0,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.15,69.15,Yes,1,"(-0.001, 12.0]",1,0,0,0.7374726959868692,1
3704-IEAXF,Female,0,1,1,72,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),53.65,3784.0,No,0,"(60.0, 72.0]",0,0,1,0.005254442108043882,0
6810-VCAEX,Female,0,0,0,47,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),39.65,1798.65,No,0,"(36.0, 48.0]",0,1,1,0.016827600552835973,0
0674-EYYZV,Female,0,0,0,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.65,54.65,No,0,"(-0.001, 12.0]",1,0,0,0.608995376739434,1
4480-MBMLB,Female,0,0,0,36,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.8,3886.45,No,0,"(24.0, 36.0]",1,0,0,0.3488886858594238,0
1395-OFUWC,Male,0,1,1,43,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),29.3,1224.05,No,0,"(36.0, 48.0]",0,0,0,0.06478468872905832,0
0822-QGCXA,Female,1,1,0,27,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,83.85,2310.2,No,0,"(24.0, 36.0]",0,0,1,0.31971546153803426,0
0872-NXJYS,Female,0,0,0,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.55,723.4,Yes,1,"(-0.001, 12.0]",1,0,0,0.6938716368659176,1
2832-KJCRD,Female,0,0,0,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,103.65,3988.5,No,0,"(36.0, 48.0]",1,0,1,0.46791940502262924,0
3588-WSTTJ,Female,1,0,0,35,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.05,3554.6,No,0,"(24.0, 36.0]",1,1,0,0.5195165704799724,1
5090-EMGTC,Female,0,1,0,59,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,100.05,6034.85,No,0,"(48.0, 60.0]",1,0,1,0.08333861939403678,0
2346-CZYIL,Male,0,0,0,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.35,531.6,No,0,"(24.0, 36.0]",0,0,0,0.015099081002928595,0
3798-EPWRR,Female,1,0,0,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,43.95,85.1,No,0,"(-0.001, 12.0]",0,0,0,0.5639488561858933,1
6258-NGCNG,Male,0,0,0,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.5,173.0,No,0,"(-0.001, 12.0]",0,0,0,0.1559255182868746,0
4186-ZBUEW,Female,0,0,0,36,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,70.7,2511.95,No,0,"(24.0, 36.0]",1,0,1,0.099290306732755,0
5274-XHAKY,Female,0,1,1,41,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),94.3,3893.6,No,0,"(36.0, 48.0]",1,1,0,0.28511457849690913,0
1442-BQPVU,Female,0,0,0,13,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,29.15,357.15,No,0,"(12.0, 24.0]",0,0,0,0.35827442192249737,0
3978-YNKDD,Male,0,0,1,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.85,467.5,No,0,"(12.0, 24.0]",0,0,0,0.02001390488708395,0
4940-KHCWD,Female,0,1,0,60,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),37.7,2288.7,No,0,"(48.0, 60.0]",0,1,1,0.005023275629259604,0
9412-ARGBX,Female,0,0,1,48,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,95.5,4627.85,Yes,1,"(36.0, 48.0]",1,0,1,0.08208568737673934,0
1389-CXMLU,Male,1,0,0,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,91.05,289.1,Yes,1,"(-0.001, 12.0]",0,0,0,0.7140572694003907,1
9589-ABEPT,Male,0,1,0,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,92.45,6460.55,No,0,"(60.0, 72.0]",1,0,1,0.052740563338058495,0
9388-ZEYVT,Male,0,0,0,43,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,44.15,1931.3,No,0,"(36.0, 48.0]",0,0,1,0.0513820243400538,0
0305-SQECB,Female,0,0,1,11,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,36.05,402.6,No,0,"(-0.001, 12.0]",1,1,1,0.10469558755072278,0
7605-SNLQG,Female,0,1,0,45,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),50.25,2221.55,No,0,"(36.0, 48.0]",1,0,0,0.135881771852165,0
4670-TABXH,Male,0,1,0,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.75,7758.9,No,0,"(60.0, 72.0]",1,0,1,0.0698454647296002,0
5561-NWEVX,Female,1,1,0,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,79.2,172.85,Yes,1,"(-0.001, 12.0]",0,0,0,0.7204040785592051,1
0064-SUDOG,Female,0,1,1,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.3,224.5,No,0,"(-0.001, 12.0]",0,0,0,0.031095500900732924,0
8561-NMTBD,Female,0,1,1,67,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),112.35,7388.45,No,0,"(60.0, 72.0]",1,0,1,0.13246426591560861,0
5161-XEUVX,Male,0,1,0,37,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Mailed check,94.3,3460.95,No,0,"(36.0, 48.0]",0,0,1,0.07735473872635627,0
8292-FRFZQ,Female,0,0,0,39,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),41.15,1700.9,No,0,"(36.0, 48.0]",0,1,1,0.028104275705877202,0
8591-NXRCV,Female,0,0,0,41,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),74.65,3090.65,No,0,"(36.0, 48.0]",1,1,1,0.11445274471683962,0
7895-VONWT,Female,0,0,0,25,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,48.25,1293.8,No,0,"(24.0, 36.0]",1,0,0,0.36094182182551393,0
4526-RMTLL,Male,0,1,1,8,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),76.15,645.8,No,0,"(-0.001, 12.0]",1,1,1,0.07705037544975091,0
6253-GNHWH,Female,0,1,1,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,71.1,5224.95,No,0,"(60.0, 72.0]",0,1,1,0.006028998568178675,0
4566-NECEV,Male,0,0,0,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,96.55,500.1,No,0,"(-0.001, 12.0]",0,0,0,0.6535055002077337,1
8080-POTJR,Female,0,0,0,30,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),79.3,2427.1,No,0,"(24.0, 36.0]",1,1,0,0.12731461138266426,0
6906-MPARY,Male,0,0,0,40,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),89.6,3488.15,No,0,"(36.0, 48.0]",1,0,1,0.17729889102438043,0
3662-FXJFO,Female,0,0,0,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.5,1035.7,No,0,"(48.0, 60.0]",1,0,0,0.0060522362698143175,0
8107-RZLNV,Male,0,1,0,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),106.3,7565.35,No,0,"(60.0, 72.0]",1,0,0,0.10113039032731327,0
0516-OOHAR,Male,0,1,1,28,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),100.35,2799.0,No,0,"(24.0, 36.0]",0,0,0,0.24206316596949512,0
2027-CWDNU,Male,0,1,1,18,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,85.6,1601.5,No,0,"(12.0, 24.0]",1,0,1,0.506012816231852,1
2737-WFVYW,Female,0,0,0,2,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.25,85.5,Yes,1,"(-0.001, 12.0]",1,0,0,0.5920083297734187,1
9912-OMZDS,Female,0,1,1,59,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.15,6256.2,No,0,"(48.0, 60.0]",1,0,0,0.27302827742272767,0
3733-ZEECP,Male,0,1,1,22,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,51.1,1232.9,No,0,"(12.0, 24.0]",1,0,1,0.27250746369250034,0
7878-RTCZG,Female,0,0,0,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,19.9,No,0,"(-0.001, 12.0]",0,0,0,0.2028393409670316,0
2452-MRMZF,Female,1,1,0,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1937.4,No,0,"(60.0, 72.0]",1,0,0,0.0037071356786542616,0
2272-QAGFO,Female,1,0,0,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.3,1096.25,Yes,1,"(12.0, 24.0]",1,0,0,0.7075472861407064,1
7103-IPXPJ,Male,0,1,0,50,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,99.4,5059.75,No,0,"(48.0, 60.0]",0,0,1,0.17349133789688514,0
4342-HFXWS,Female,0,1,1,48,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),69.7,3023.65,No,0,"(36.0, 48.0]",0,1,1,0.023926456370677213,0
3545-CNWRG,Female,0,1,1,49,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.35,4889.2,No,0,"(48.0, 60.0]",1,0,0,0.44011014543173116,0
1785-BPHTP,Male,0,1,1,28,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,85.45,2289.9,No,0,"(24.0, 36.0]",0,0,0,0.42670467684083235,0
4989-LIXVT,Male,1,0,0,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.9,6503.2,No,0,"(60.0, 72.0]",1,0,0,0.38958625212413367,0
7315-WYOAW,Male,0,0,0,13,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,100.75,1313.25,No,0,"(12.0, 24.0]",0,0,1,0.5126565459603875,1
1173-XZPYF,Female,0,0,0,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.2,990.3,No,0,"(-0.001, 12.0]",1,0,0,0.6928251546422151,1
9850-OWRHQ,Female,0,1,0,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.1,228.0,Yes,1,"(-0.001, 12.0]",1,0,0,0.6401577872605685,1
3768-NLUBH,Male,1,1,0,57,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,100.6,5746.15,Yes,1,"(48.0, 60.0]",0,0,0,0.40381421352136043,0
8676-TRMJS,Male,0,0,0,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,75.0,209.1,Yes,1,"(-0.001, 12.0]",0,0,0,0.5448061177126727,1
2509-TFPJU,Male,0,1,0,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.75,1864.2,No,0,"(60.0, 72.0]",0,0,0,0.0017251342855590962,0
9530-GRMJG,Male,0,1,1,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,84.1,5979.7,No,0,"(60.0, 72.0]",1,0,1,0.031228306566782577,0
6898-RBTLU,Female,0,1,1,49,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),79.3,3902.45,No,0,"(48.0, 60.0]",0,0,1,0.024102539879550456,0
5481-NTDOH,Female,1,1,0,67,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),107.05,7142.5,No,0,"(60.0, 72.0]",1,1,0,0.16478469774508067,0
2068-WWXQZ,Male,0,0,0,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.05,902.0,No,0,"(36.0, 48.0]",0,0,0,0.0060905221700972645,0
7359-SSBJK,Female,1,0,0,64,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),70.2,4481.0,Yes,1,"(60.0, 72.0]",1,1,1,0.0165823692970112,0
2061-VVFST,Female,0,1,0,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.5,805.2,No,0,"(36.0, 48.0]",0,0,0,0.041350741946286164,0
0685-MLYYM,Female,1,0,0,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.75,154.85,Yes,1,"(-0.001, 12.0]",0,0,0,0.7123105166313236,1
0749-IRGQE,Female,1,1,0,13,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,45.3,528.45,No,0,"(12.0, 24.0]",0,0,0,0.44383602561188573,0
2380-DAMQP,Female,0,1,0,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,115.15,8349.7,No,0,"(60.0, 72.0]",0,1,1,0.05482607298468483,0
2256-YLYLP,Male,0,1,1,68,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),72.95,4953.25,No,0,"(60.0, 72.0]",1,0,1,0.017313030812500983,0
1272-ILHFG,Male,0,1,1,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,332.65,No,0,"(12.0, 24.0]",0,0,0,0.048609482305262054,0
0164-XAIRP,Female,0,0,0,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.55,470.2,No,0,"(12.0, 24.0]",1,0,0,0.03089005886810364,0
5666-CYCYZ,Female,0,0,0,24,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.55,2259.35,No,0,"(12.0, 24.0]",1,0,1,0.519711840152266,1
4011-ARPHK,Male,0,0,0,27,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.35,1411.35,No,0,"(24.0, 36.0]",0,1,0,0.1290983983198965,0
8182-PNAGI,Male,0,0,0,12,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),50.25,593.75,Yes,1,"(-0.001, 12.0]",0,0,1,0.23788668770440327,0
6365-HITVU,Female,0,1,1,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),87.25,6328.7,No,0,"(60.0, 72.0]",0,1,1,0.009028530305095176,0
7558-IMLMT,Male,0,1,1,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.8,1411.9,No,0,"(60.0, 72.0]",1,0,0,0.0026793135044237155,0
9488-FYQAU,Female,0,1,0,63,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.25,6841.4,No,0,"(60.0, 72.0]",1,0,1,0.09427940739595292,0
3590-TCXTB,Male,0,0,0,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,20.35,No,0,"(-0.001, 12.0]",0,0,0,0.198899345831858,0
6994-KERXL,Male,0,0,0,4,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.9,238.5,No,0,"(-0.001, 12.0]",1,0,0,0.5757086528646523,1
7957-RYHQD,Female,1,0,0,40,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),79.2,3233.85,Yes,1,"(36.0, 48.0]",1,1,0,0.3093595661860016,0
2180-DXNEG,Female,0,0,0,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.0,1062.1,Yes,1,"(-0.001, 12.0]",1,0,0,0.6889353151780516,1
1960-UOTYM,Male,0,1,1,52,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,79.2,4016.3,No,0,"(48.0, 60.0]",0,1,0,0.027211127518133444,0
2740-JFBOK,Male,0,0,0,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.0,226.55,No,0,"(-0.001, 12.0]",1,0,0,0.2564770435545366,0
6500-JVEGC,Male,0,0,0,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),101.35,7110.75,No,0,"(60.0, 72.0]",0,1,0,0.08731913610489772,0
5515-AKOAJ,Female,0,0,0,54,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.1,5440.9,Yes,1,"(48.0, 60.0]",1,0,1,0.3566303265501398,0
8976-OQHGT,Female,0,1,1,4,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,56.5,235.1,Yes,1,"(-0.001, 12.0]",0,0,1,0.2690365753472916,0
5245-VDBUR,Female,0,1,0,52,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,35.45,1958.95,No,0,"(48.0, 60.0]",0,1,0,0.019779403941452302,0
6230-BSUXY,Female,1,0,0,1,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,85.0,Yes,1,"(-0.001, 12.0]",1,0,0,0.7916000694322807,1
8469-SNFFH,Male,0,1,0,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),79.4,5528.9,No,0,"(60.0, 72.0]",0,1,1,0.018017114993928354,0
2144-ESWKO,Male,0,0,0,43,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),35.2,1463.7,No,0,"(36.0, 48.0]",1,1,0,0.041082725030908616,0
1241-FPMOF,Male,0,0,0,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.65,1025.05,No,0,"(48.0, 60.0]",0,0,0,0.004133130726660194,0
9928-BZVLZ,Female,0,0,0,12,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,49.85,552.1,No,0,"(-0.001, 12.0]",0,1,1,0.04313140641186577,0
4114-QMKVN,Female,0,1,1,56,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),68.75,3815.4,No,0,"(48.0, 60.0]",0,1,0,0.02875092765278299,0
9003-CPATH,Male,0,0,0,42,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,79.9,3313.4,No,0,"(36.0, 48.0]",0,0,0,0.3457600818092037,0
1754-GKYPY,Male,1,1,0,22,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),89.75,1938.9,No,0,"(12.0, 24.0]",1,0,0,0.5922468197361866,1
5294-CDGWY,Male,0,1,1,51,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,59.3,3014.65,Yes,1,"(48.0, 60.0]",0,1,0,0.03931229132235687,0
7956-XQWGU,Male,0,0,0,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.4,460.25,No,0,"(24.0, 36.0]",1,0,0,0.08083992993190324,0
1591-MQJTP,Male,1,1,0,51,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),93.65,4839.15,No,0,"(48.0, 60.0]",1,1,0,0.19234153262595816,0
5295-PCJOO,Male,0,0,1,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.4,184.4,Yes,1,"(-0.001, 12.0]",1,1,0,0.4134038346459221,0
2369-FEVNO,Male,0,0,0,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.9,19.9,No,0,"(-0.001, 12.0]",1,0,0,0.2620102085727523,0
9863-JZAIC,Male,0,0,0,35,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,55.0,2010.55,Yes,1,"(24.0, 36.0]",0,0,0,0.1529438824207129,0
7471-MQPOS,Male,1,1,1,71,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),72.9,5139.65,No,0,"(60.0, 72.0]",1,0,1,0.03795276544823967,0
7660-HDPJV,Female,0,0,0,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.2,69.2,Yes,1,"(-0.001, 12.0]",1,0,0,0.7398077256120832,1
5115-SQAAU,Female,0,1,1,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.6,1673.4,No,0,"(60.0, 72.0]",1,0,0,0.0029123854968337924,0
9845-QOMAD,Male,0,1,1,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.75,309.35,No,0,"(12.0, 24.0]",0,0,0,0.05104728277973399,0
7672-VFMXZ,Male,0,1,0,57,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,55.7,3171.6,No,0,"(48.0, 60.0]",0,1,1,0.04599471187064391,0
9739-JLPQJ,Female,0,1,1,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),117.5,8670.1,No,0,"(60.0, 72.0]",0,1,1,0.034593942965411406,0
9916-AYHTC,Male,0,0,0,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,916.0,No,0,"(36.0, 48.0]",0,0,0,0.005013551973531375,0
3855-ONCAR,Female,0,1,1,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,78.9,299.75,No,0,"(-0.001, 12.0]",1,0,0,0.5971514411130615,1
1488-SYSFC,Male,0,1,1,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.65,702.05,No,0,"(24.0, 36.0]",1,0,0,0.09072120475957919,0
7931-PXHFC,Male,0,0,0,38,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,62.3,2354.8,Yes,1,"(36.0, 48.0]",1,0,1,0.08147519350045002,0
3990-QYKBE,Male,1,1,0,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.5,3473.4,Yes,1,"(36.0, 48.0]",1,0,0,0.5893364487134934,1
0970-QXPXW,Female,0,0,0,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,19.65,No,0,"(-0.001, 12.0]",0,0,0,0.2027302973199648,0
3259-KNMRR,Male,1,0,0,57,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),79.75,4438.2,No,0,"(48.0, 60.0]",1,0,0,0.06001654107054679,0
6120-RJKLU,Female,1,1,0,62,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),79.95,4819.75,No,0,"(60.0, 72.0]",1,1,1,0.021627454444162544,0
9572-WUKSB,Male,0,1,0,3,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,29.9,92.25,No,0,"(-0.001, 12.0]",1,0,1,0.4676645511593054,0
